#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: 1984-10-31 to 2025-11-25
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 672: Olallie Meadows, WA
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth                  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           SNWD          Total snow depth                                                                                   
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Observed    Value       None           Instantaneous - Start of Day  N/A        Degrees fahrenheit  N/A           TOBS          Instantaneously observed air temperature                                                           
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  K      Estimate            Estimate
#  C      Correction          A different equation has been applied to the original sensor voltage
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
#  M      Missing             Value is missing
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Olallie Meadows (672) 
# Washington  SNOTEL Site - 4010 ft
# Reporting Frequency: Daily; Date Range: 1984-10-31 to 2025-11-25
#
# As of: Nov 25, 2025, 2:29:34 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Snow Depth (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Observed (degF) Start of Day Values
2016-03-23,52.2,114,117.2,33.3
2016-03-24,53.2,115,118.3,33.8
2016-03-25,53.8,120,118.9,31.3
2016-03-26,53.8,119,119.3,31.3
2016-03-27,53.9,118,119.4,34.0
2016-03-28,55.1,126,120.6,30.4
2016-03-29,55.1,122,120.6,32.5
2016-03-30,55.0,120,120.6,39.4
2016-03-31,55.3,118,120.6,42.3
2016-04-01,55.6,117,120.6,42.3
2016-04-02,55.5,117,120.6,42.3
2016-04-03,55.0,114,120.6,39.7
2016-04-04,53.6,113,120.6,37.6
2016-04-05,53.2,111,121.2,32.9
2016-04-06,52.2,108,121.3,35.8
2016-04-07,52.6,108,121.3,47.8
2016-04-08,53.9,109,121.3,47.3
2016-04-09,52.4,109,121.3,45.3
2016-04-10,50.7,107,121.3,39.2
2016-04-11,49.9,106,121.3,37.0
2016-04-12,49.5,105,121.3,37.6
2016-04-13,48.8,106,121.6,34.0
2016-04-14,48.1,106,121.7,36.9
2016-04-15,48.3,107,122.0,34.2
2016-04-16,48.4,104,122.2,34.9
2016-04-17,48.3,103,122.2,43.9
2016-04-18,48.3,102,122.2,48.0
2016-04-19,46.9,98,122.2,48.7
2016-04-20,45.3,96,122.2,52.9
2016-04-21,43.7,93,122.2,47.8
2016-04-22,42.3,91,122.3,44.2
2016-04-23,41.3,89,122.4,39.4
2016-04-24,40.7,88,122.8,38.7
2016-04-25,39.8,86,123.4,32.7
2016-04-26,39.1,87,123.4,32.9
2016-04-27,38.7,86,123.4,36.3
2016-04-28,38.0,85,123.4,36.9
2016-04-29,38.0,83,123.5,39.0
2016-04-30,37.8,82,123.7,35.6
2016-05-01,37.2,81,123.7,43.0
2016-05-02,36.1,79,123.7,49.5
2016-05-03,34.7,76,123.8,51.4
2016-05-04,33.3,73,124.0,43.3
2016-05-05,32.0,71,124.0,41.5
2016-05-06,31.0,69,124.0,42.4
2016-05-07,29.6,66,124.0,51.4
2016-05-08,28.0,64,124.0,45.7
2016-05-09,27.5,62,124.4,34.3
2016-05-10,26.7,61,124.4,40.1
2016-05-11,25.9,59,124.4,44.1
2016-05-12,24.8,57,124.4,47.5
2016-05-13,23.7,55,124.4,48.2
2016-05-14,22.2,52,124.4,52.7
2016-05-15,21.7,50,124.9,42.4
2016-05-16,21.0,49,125.2,41.9
2016-05-17,20.1,47,125.2,41.7
2016-05-18,18.8,45,125.2,45.1
2016-05-19,18.2,45,125.6,37.2
2016-05-20,17.8,42,126.1,35.6
2016-05-21,17.2,40,126.1,41.5
2016-05-22,16.7,40,127.5,39.7
2016-05-23,16.0,38,128.6,39.0
2016-05-24,15.2,36,128.8,40.8
2016-05-25,14.5,35,128.8,43.3
2016-05-26,13.6,33,128.8,41.9
2016-05-27,13.2,32,128.9,35.6
2016-05-28,12.9,31,129.4,36.1
2016-05-29,12.4,30,129.6,42.6
2016-05-30,11.6,29,129.6,37.4
2016-05-31,10.5,27,129.6,46.9
2016-06-01,8.9,24,129.6,52.9
2016-06-02,7.7,22,129.6,47.8
2016-06-03,6.4,19,130.3,46.0
2016-06-04,4.5,16,130.3,59.4
2016-06-05,1.7,12,130.3,66.6
2016-06-06,0.6,9,130.3,61.9
2016-06-07,0.0,5,130.3,57.9
2016-06-08,0.0,2,130.3,57.4
2016-06-09,0.0,0,130.3,43.9
2016-06-10,0.0,0,130.7,43.2
2016-06-11,0.0,0,131.3,38.1
2016-06-12,0.0,0,131.8,41.9
2016-06-13,0.0,0,131.8,43.5
2016-06-14,0.0,0,132.5,36.3
2016-06-15,0.0,0,132.9,35.8
2016-06-16,0.0,0,132.9,37.9
2016-06-17,0.0,0,132.9,40.1
2016-06-18,0.0,0,132.9,43.5
2016-06-19,0.0,0,134.2,38.8
2016-06-20,0.0,0,134.2,50.0
2016-06-21,0.0,0,134.2,44.6
2016-06-22,0.0,0,134.4,46.2
2016-06-23,0.0,0,134.4,46.6
2016-06-24,0.0,0,135.0,41.5
2016-06-25,0.0,0,136.2,44.4
2016-06-26,0.0,0,136.2,47.7
2016-06-27,0.0,0,136.2,59.5
2016-06-28,0.0,0,136.2,54.5
2016-06-29,0.0,0,136.2,52.5
2016-06-30,0.0,0,136.4,49.5
2016-07-01,0.0,0,136.6,47.5
2016-07-02,0.0,0,136.6,51.6
2016-07-03,0.0,0,136.6,49.1
2016-07-04,0.0,0,136.9,45.9
2016-07-05,0.0,0,137.0,44.6
2016-07-06,0.0,0,137.2,45.1
2016-07-07,0.0,0,137.2,49.1
2016-07-08,0.0,0,137.4,49.6
2016-07-09,0.0,0,137.5,47.8
2016-07-10,0.0,0,138.2,45.9
2016-07-11,0.0,0,138.4,47.3
2016-07-12,0.0,0,138.4,47.3
2016-07-13,0.0,0,138.6,48.2
2016-07-14,0.0,0,138.6,47.3
2016-07-15,0.0,0,138.6,47.5
2016-07-16,0.0,0,138.7,49.3
2016-07-17,0.0,0,138.7,50.0
2016-07-18,0.0,0,138.7,52.2
2016-07-19,0.0,0,139.6,49.6
2016-07-20,0.0,0,139.6,48.9
2016-07-21,0.0,0,139.6,54.1
2016-07-22,0.0,0,139.6,53.1
2016-07-23,0.0,0,139.8,48.0
2016-07-24,0.0,0,139.8,48.4
2016-07-25,0.0,0,139.8,57.4
2016-07-26,0.0,0,139.8,56.1
2016-07-27,0.0,0,139.8,54.5
2016-07-28,0.0,0,139.8,58.8
2016-07-29,0.0,0,139.8,61.0
2016-07-30,0.0,0,139.8,58.6
2016-07-31,0.0,0,139.8,50.0
2016-08-01,0.0,0,139.8,49.5
2016-08-02,0.0,0,139.8,50.0
2016-08-03,0.0,0,140.5,46.4
2016-08-04,0.0,0,140.5,50.0
2016-08-05,0.0,0,140.5,56.1
2016-08-06,0.0,0,140.5,46.6
2016-08-07,0.0,0,140.5,46.2
2016-08-08,0.0,0,140.7,45.9
2016-08-09,0.0,0,140.9,46.9
2016-08-10,0.0,0,140.9,49.1
2016-08-11,0.0,0,140.9,51.3
2016-08-12,0.0,0,140.9,58.8
2016-08-13,0.0,0,140.9,63.1
2016-08-14,0.0,0,140.9,59.4
2016-08-15,0.0,0,140.9,54.7
2016-08-16,0.0,0,140.9,55.6
2016-08-17,0.0,0,140.9,55.0
2016-08-18,0.0,0,140.9,57.0
2016-08-19,0.0,0,140.9,66.0
2016-08-20,0.0,0,140.9,63.3
2016-08-21,0.0,0,140.9,63.5
2016-08-22,0.0,0,140.9,46.2
2016-08-23,0.0,0,140.9,45.9
2016-08-24,0.0,0,140.9,53.2
2016-08-25,0.0,0,140.9,60.1
2016-08-26,0.0,0,140.9,61.9
2016-08-27,0.0,0,140.9,61.2
2016-08-28,0.0,0,140.9,46.2
2016-08-29,0.0,0,140.9,59.4
2016-08-30,0.0,0,140.9,54.5
2016-08-31,0.0,0,140.9,46.8
2016-09-01,0.0,0,141.1,47.1
2016-09-02,0.0,0,141.4,44.4
2016-09-03,0.0,0,142.3,43.2
2016-09-04,0.0,0,142.5,43.2
2016-09-05,0.0,0,142.5,43.2
2016-09-06,0.0,0,142.6,44.4
2016-09-07,0.0,0,143.0,48.0
2016-09-08,0.0,0,143.1,44.8
2016-09-09,0.0,0,143.1,43.5
2016-09-10,0.0,0,143.3,53.8
2016-09-11,0.0,0,143.4,47.7
2016-09-12,0.0,0,143.4,43.9
2016-09-13,0.0,0,143.4,48.9
2016-09-14,0.0,0,143.4,51.6
2016-09-15,0.0,0,143.4,50.4
2016-09-16,0.0,0,143.4,53.8
2016-09-17,0.0,0,143.4,51.8
2016-09-18,0.0,0,145.6,47.7
2016-09-19,0.0,0,145.7,43.0
2016-09-20,0.0,0,146.4,42.1
2016-09-21,0.0,0,146.5,42.6
2016-09-22,0.0,0,146.5,43.9
2016-09-23,0.0,0,146.5,42.6
2016-09-24,0.0,0,146.9,42.4
2016-09-25,0.0,0,147.0,48.2
2016-09-26,0.0,0,147.0,56.7
2016-09-27,0.0,0,147.0,54.3
2016-09-28,0.0,0,147.0,46.6
2016-09-29,0.0,0,147.0,47.1
2016-09-30,0.0,0,147.0,41.7
2016-10-01,0.0,0,0.0,42.1
2016-10-02,0.0,0,0.1,40.1
2016-10-03,0.0,0,0.1,42.1
2016-10-04,0.0,0,0.1,40.8
2016-10-05,0.0,0,0.4,40.8
2016-10-06,0.0,0,0.4,43.2
2016-10-07,0.0,0,1.0,41.9
2016-10-08,0.0,0,2.0,40.5
2016-10-09,0.0,0,3.7,49.5
2016-10-10,0.0,0,4.5,36.9
2016-10-11,0.0,0,4.7,36.7
2016-10-12,0.0,0,4.8,35.4
2016-10-13,0.0,0,4.8,38.7
2016-10-14,0.0,0,7.3,43.2
2016-10-15,0.0,0,8.7,38.5
2016-10-16,0.0,0,9.9,39.7
2016-10-17,0.0,0,10.3,38.7
2016-10-18,0.0,0,11.6,39.4
2016-10-19,0.0,0,12.3,38.7
2016-10-20,0.0,0,12.8,40.6
2016-10-21,0.0,0,15.5,40.3
2016-10-22,0.0,0,15.7,38.7
2016-10-23,0.0,0,15.9,41.2
2016-10-24,0.0,0,16.0,44.1
2016-10-25,0.0,0,16.2,40.1
2016-10-26,0.0,0,16.3,41.9
2016-10-27,0.0,0,18.8,42.1
2016-10-28,0.0,0,19.1,40.3
2016-10-29,0.0,0,19.2,
2016-10-30,0.0,0,19.4,39.0
2016-10-31,0.0,0,19.8,40.6
2016-11-01,0.0,0,21.4,38.8
2016-11-02,0.0,0,22.0,38.7
2016-11-03,0.0,0,22.4,42.1
2016-11-04,0.0,0,22.5,45.3
2016-11-05,0.0,0,22.5,44.8
2016-11-06,0.0,0,23.3,39.2
2016-11-07,0.0,0,23.6,40.6
2016-11-08,0.0,0,23.7,46.6
2016-11-09,0.0,0,23.7,47.1
2016-11-10,0.0,0,23.9,46.8
2016-11-11,0.0,0,23.9,45.9
2016-11-12,0.0,0,23.9,47.1
2016-11-13,0.0,0,24.3,38.8
2016-11-14,0.0,0,25.2,38.7
2016-11-15,0.0,0,26.6,38.3
2016-11-16,0.4,2,27.9,32.2
2016-11-17,0.8,3,28.4,32.4
2016-11-18,0.7,2,28.4,32.0
2016-11-19,0.6,2,28.5,31.3
2016-11-20,0.6,2,28.7,35.4
2016-11-21,0.6,2,28.9,36.1
2016-11-22,0.6,2,29.2,33.1
2016-11-23,0.6,2,29.3,32.9
2016-11-24,1.1,10,29.9,32.7
2016-11-25,2.4,11,31.1,34.0
2016-11-26,2.5,11,31.3,36.0
2016-11-27,2.4,9,31.3,33.1
2016-11-28,3.7,14,32.6,32.2
2016-11-29,4.2,16,33.2,33.6
2016-11-30,4.2,14,33.2,32.7
2016-12-01,5.7,25,34.6,31.1
2016-12-02,5.8,26,34.8,32.9
2016-12-03,6.2,23,35.6,33.8
2016-12-04,7.5,34,36.8,31.5
2016-12-05,9.2,39,38.2,24.4
2016-12-06,9.6,41,38.6,20.7
2016-12-07,9.5,39,38.6,18.7
2016-12-08,9.5,37,38.6,14.7
2016-12-09,9.8,37,38.9,15.6
2016-12-10,11.1,50,40.2,17.1
2016-12-11,11.9,54,41.0,29.7
2016-12-12,12.9,59,42.0,28.4
2016-12-13,13.4,58,42.6,21.6
2016-12-14,13.4,55,42.6,18.9
2016-12-15,13.3,53,42.7,17.2
2016-12-16,13.3,51,42.7,15.6
2016-12-17,13.2,50,42.7,10.6
2016-12-18,13.3,48,42.8,21.6
2016-12-19,13.2,45,42.8,24.8
2016-12-20,14.5,50,44.3,33.8
2016-12-21,15.2,51,45.5,
2016-12-22,15.2,49,45.5,27.0
2016-12-23,15.0,47,45.5,28.4
2016-12-24,15.4,49,45.8,26.2
2016-12-25,15.7,51,46.1,22.6
2016-12-26,15.7,51,46.1,21.4
2016-12-27,16.4,56,46.8,22.1
2016-12-28,18.0,62,48.4,27.5
2016-12-29,18.3,60,48.7,27.1
2016-12-30,19.7,67,50.1,29.5
2016-12-31,19.9,66,50.3,23.9
2017-01-01,20.4,68,50.8,25.0
2017-01-02,20.8,70,51.2,17.8
2017-01-03,20.8,69,51.2,10.8
2017-01-04,20.9,68,51.2,8.4
2017-01-05,20.9,66,51.2,14.2
2017-01-06,20.9,65,51.2,19.9
2017-01-07,20.9,64,51.2,8.2
2017-01-08,21.0,64,51.2,16.0
2017-01-09,21.6,67,51.8,32.0
2017-01-10,21.9,68,52.1,26.2
2017-01-11,22.1,70,52.3,18.5
2017-01-12,22.1,69,52.3,13.6
2017-01-13,22.1,68,52.3,10.9
2017-01-14,22.1,67,52.3,9.5
2017-01-15,22.0,66,52.3,12.6
2017-01-16,22.0,65,52.3,10.8
2017-01-17,22.0,65,52.3,19.8
2017-01-18,23.8,66,54.1,25.2
2017-01-19,24.8,68,55.1,29.7
2017-01-20,25.1,71,55.4,29.3
2017-01-21,25.1,69,55.4,31.3
2017-01-22,25.2,69,55.4,30.4
2017-01-23,25.4,72,55.4,25.7
2017-01-24,25.3,70,55.4,26.4
2017-01-25,25.2,67,55.6,28.0
2017-01-26,25.4,69,55.8,31.3
2017-01-27,25.6,70,56.0,28.6
2017-01-28,25.6,68,56.1,24.8
2017-01-29,25.8,68,56.2,23.7
2017-01-30,25.9,68,56.2,34.9
2017-01-31,26.0,67,56.2,29.7
2017-02-01,26.2,67,56.3,19.4
2017-02-02,26.3,68,56.4,17.6
2017-02-03,26.3,68,56.4,15.4
2017-02-04,27.0,73,56.7,18.7
2017-02-05,28.8,86,58.2,30.6
2017-02-06,31.1,100,59.5,26.8
2017-02-07,32.2,106,60.4,23.5
2017-02-08,32.3,102,60.6,20.8
2017-02-09,33.7,103,62.0,24.8
2017-02-10,37.4,99,64.7,34.2
2017-02-11,36.1,99,65.1,28.2
2017-02-12,36.4,98,65.4,28.6
2017-02-13,36.3,96,65.5,31.3
2017-02-14,36.1,94,65.5,36.0
2017-02-15,35.7,93,65.6,32.0
2017-02-16,38.8,89,68.7,34.9
2017-02-17,38.0,87,69.8,33.6
2017-02-18,37.2,85,69.9,32.7
2017-02-19,37.5,89,70.1,32.2
2017-02-20,38.0,91,70.7,31.1
2017-02-21,38.4,94,71.0,31.1
2017-02-22,38.6,95,71.3,27.3
2017-02-23,38.7,96,71.5,21.9
2017-02-24,38.6,93,71.7,22.8
2017-02-25,38.6,93,71.7,20.3
2017-02-26,38.8,96,71.9,25.7
2017-02-27,39.1,98,72.1,23.7
2017-02-28,40.2,108,73.2,22.8
2017-03-01,40.6,109,73.6,29.5
2017-03-02,41.6,109,74.6,29.5
2017-03-03,42.2,112,75.2,32.9
2017-03-04,43.3,114,76.3,28.4
2017-03-05,43.7,114,76.7,27.3
2017-03-06,44.2,114,76.9,25.7
2017-03-07,45.2,125,77.9,23.5
2017-03-08,47.1,133,79.8,30.0
2017-03-09,48.6,140,81.3,29.8
2017-03-10,51.6,135,83.0,37.6
2017-03-11,51.9,127,83.3,34.0
2017-03-12,52.6,125,84.0,35.1
2017-03-13,51.9,121,84.2,38.3
2017-03-14,54.3,116,85.5,38.3
2017-03-15,53.2,110,86.7,38.7
2017-03-16,52.3,106,88.0,32.5
2017-03-17,50.9,107,88.0,30.9
2017-03-18,51.0,111,88.9,33.8
2017-03-19,52.0,112,89.8,25.9
2017-03-20,51.0,110,89.8,30.0
2017-03-21,50.6,110,89.8,34.2
2017-03-22,51.5,109,90.2,35.1
2017-03-23,51.2,110,90.5,30.4
2017-03-24,51.5,112,91.1,33.3
2017-03-25,52.7,117,92.0,32.7
2017-03-26,53.1,116,92.4,31.3
2017-03-27,53.9,124,93.2,33.6
2017-03-28,54.7,123,93.9,32.9
2017-03-29,55.7,125,94.9,34.7
2017-03-30,60.0,122,96.5,32.4
2017-03-31,57.7,122,96.9,30.2
2017-04-01,56.5,121,97.0,35.8
2017-04-02,57.3,119,97.1,35.1
2017-04-03,57.3,120,97.7,29.1
2017-04-04,56.8,120,97.7,33.6
2017-04-05,56.7,119,97.7,34.7
2017-04-06,57.6,117,98.0,37.0
2017-04-07,58.6,116,98.4,39.7
2017-04-08,58.0,115,98.8,33.8
2017-04-09,56.9,118,99.2,29.3
2017-04-10,56.2,116,99.3,34.3
2017-04-11,56.3,116,99.6,30.6
2017-04-12,56.3,116,99.6,37.0
2017-04-13,57.9,114,100.2,33.8
2017-04-14,57.6,116,100.5,31.3
2017-04-15,57.5,118,101.1,30.7
2017-04-16,57.3,118,101.2,32.7
2017-04-17,57.0,116,101.3,37.6
2017-04-18,58.1,114,101.4,36.7
2017-04-19,58.0,114,101.5,35.4
2017-04-20,57.5,113,101.9,33.8
2017-04-21,57.8,113,102.4,34.5
2017-04-22,57.5,112,102.4,41.2
2017-04-23,57.8,111,102.8,36.0
2017-04-24,57.4,110,103.1,34.0
2017-04-25,56.6,109,103.3,34.9
2017-04-26,56.0,108,103.6,37.4
2017-04-27,57.1,109,104.6,31.6
2017-04-28,56.7,110,105.1,31.6
2017-04-29,56.0,109,105.1,33.8
2017-04-30,55.7,108,105.4,38.1
2017-05-01,56.7,109,105.8,33.8
2017-05-02,56.2,109,106.2,34.9
2017-05-03,56.0,107,106.2,40.5
2017-05-04,56.3,104,106.4,48.4
2017-05-05,55.6,100,107.3,47.7
2017-05-06,53.7,99,107.8,32.9
2017-05-07,52.7,99,107.9,32.9
2017-05-08,52.0,98,107.9,36.9
2017-05-09,51.3,97,107.9,39.6
2017-05-10,50.7,95,107.9,42.1
2017-05-11,49.8,93,108.0,43.9
2017-05-12,48.7,92,108.3,34.0
2017-05-13,48.2,91,108.6,33.1
2017-05-14,48.1,93,109.0,33.8
2017-05-15,48.3,93,109.2,34.5
2017-05-16,48.3,92,109.6,33.8
2017-05-17,49.4,102,111.0,32.7
2017-05-18,49.2,97,111.0,37.8
2017-05-19,49.4,94,111.0,41.7
2017-05-20,48.8,92,111.0,42.1
2017-05-21,47.4,89,111.1,45.0
2017-05-22,45.6,86,111.1,48.7
2017-05-23,43.4,82,111.2,52.0
2017-05-24,41.0,79,111.2,34.2
2017-05-25,39.9,78,111.2,36.9
2017-05-26,38.7,76,111.3,44.6
2017-05-27,37.4,73,111.3,47.8
2017-05-28,35.6,70,111.3,53.4
2017-05-29,33.5,67,111.4,54.3
2017-05-30,30.9,64,111.4,57.0
2017-05-31,29.5,62,111.4,43.0
2017-06-01,27.8,59,111.4,46.0
2017-06-02,26.6,57,112.1,42.6
2017-06-03,25.0,55,112.1,49.6
2017-06-04,23.8,53,112.1,41.9
2017-06-05,23.2,52,112.1,38.8
2017-06-06,21.9,49,112.2,51.3
2017-06-07,19.9,47,112.2,52.0
2017-06-08,18.1,44,112.3,49.6
2017-06-09,17.1,42,113.2,37.2
2017-06-10,16.3,40,113.3,37.8
2017-06-11,15.6,39,113.4,39.0
2017-06-12,14.6,37,113.5,43.3
2017-06-13,14.1,36,113.5,39.7
2017-06-14,13.6,35,113.8,39.0
2017-06-15,12.5,33,113.8,42.3
2017-06-16,12.3,28,115.7,46.9
2017-06-17,11.1,28,116.8,40.6
2017-06-18,10.1,25,117.2,44.6
2017-06-19,9.0,19,117.4,51.1
2017-06-20,7.3,15,117.4,53.8
2017-06-21,6.0,12,117.4,43.2
2017-06-22,4.7,10,117.4,41.7
2017-06-23,3.4,7,117.4,49.5
2017-06-24,1.3,3,117.5,57.6
2017-06-25,0.0,0,117.5,64.9
2017-06-26,0.0,0,117.5,64.6
2017-06-27,0.0,0,117.5,48.7
2017-06-28,0.0,0,117.5,47.5
2017-06-29,0.0,0,117.5,46.8
2017-06-30,0.0,0,117.5,55.9
2017-07-01,0.0,0,117.5,56.5
2017-07-02,0.0,0,117.5,49.6
2017-07-03,0.0,0,117.5,51.4
2017-07-04,0.0,0,117.5,46.6
2017-07-05,0.0,0,117.5,54.1
2017-07-06,0.0,0,117.5,59.4
2017-07-07,0.0,0,117.5,63.9
2017-07-08,0.0,0,117.5,49.8
2017-07-09,0.0,0,117.5,53.2
2017-07-10,0.0,0,117.5,52.2
2017-07-11,0.0,0,117.5,46.4
2017-07-12,0.0,0,117.5,50.0
2017-07-13,0.0,0,117.5,51.4
2017-07-14,0.0,0,117.5,48.9
2017-07-15,0.0,0,117.5,55.0
2017-07-16,0.0,0,117.5,46.9
2017-07-17,0.0,0,117.5,44.1
2017-07-18,0.0,0,117.5,50.4
2017-07-19,0.0,0,117.5,51.6
2017-07-20,0.0,0,117.6,50.9
2017-07-21,0.0,0,117.6,48.2
2017-07-22,0.0,0,117.6,54.3
2017-07-23,0.0,0,117.6,57.0
2017-07-24,0.0,0,117.6,50.5
2017-07-25,0.0,0,117.6,54.9
2017-07-26,0.0,0,117.6,58.6
2017-07-27,0.0,0,117.6,55.0
2017-07-28,0.0,0,117.6,48.2
2017-07-29,0.0,0,117.6,52.0
2017-07-30,0.0,0,117.6,54.5
2017-07-31,0.0,0,117.6,54.1
2017-08-01,0.0,0,117.7,59.9
2017-08-02,0.0,0,117.8,64.9
2017-08-03,0.0,0,117.9,70.7
2017-08-04,0.0,0,117.9,66.6
2017-08-05,0.0,0,117.9,61.9
2017-08-06,0.0,0,117.9,62.8
2017-08-07,0.0,0,117.9,65.1
2017-08-08,0.0,0,117.9,64.0
2017-08-09,0.0,0,117.9,64.9
2017-08-10,0.0,0,117.9,66.0
2017-08-11,0.0,0,117.9,67.1
2017-08-12,0.0,0,117.9,56.8
2017-08-13,0.0,0,117.9,50.5
2017-08-14,0.0,0,117.9,45.1
2017-08-15,0.0,0,117.9,45.9
2017-08-16,0.0,0,117.9,51.3
2017-08-17,0.0,0,117.9,51.8
2017-08-18,0.0,0,117.9,50.5
2017-08-19,0.0,0,117.9,50.4
2017-08-20,0.0,0,117.9,48.2
2017-08-21,0.0,0,117.9,53.4
2017-08-22,0.0,0,118.0,64.9
2017-08-23,0.0,0,118.0,55.9
2017-08-24,0.0,0,118.0,51.3
2017-08-25,0.0,0,118.0,44.1
2017-08-26,0.0,0,118.0,51.3
2017-08-27,0.0,0,118.1,63.1
2017-08-28,0.0,0,118.2,66.9
2017-08-29,0.0,0,118.2,68.5
2017-08-30,0.0,0,118.2,56.5
2017-08-31,0.0,0,118.2,51.4
2017-09-01,0.0,0,118.2,53.8
2017-09-02,0.0,0,118.2,64.6
2017-09-03,0.0,0,118.2,66.0
2017-09-04,0.0,0,118.2,68.5
2017-09-05,0.0,0,118.2,72.3
2017-09-06,0.0,0,118.2,67.1
2017-09-07,0.0,0,118.2,59.0
2017-09-08,0.0,0,118.2,55.0
2017-09-09,0.0,0,118.2,53.2
2017-09-10,0.0,0,118.4,48.9
2017-09-11,0.0,0,118.5,52.5
2017-09-12,0.0,0,118.5,59.2
2017-09-13,0.0,0,118.5,49.5
2017-09-14,0.0,0,118.5,44.8
2017-09-15,0.0,0,118.5,47.1
2017-09-16,0.0,0,118.5,48.6
2017-09-17,0.0,0,118.6,47.1
2017-09-18,0.0,0,119.1,40.6
2017-09-19,0.0,0,120.0,37.9
2017-09-20,0.0,0,121.4,36.9
2017-09-21,0.0,0,121.6,38.3
2017-09-22,0.0,0,121.9,40.3
2017-09-23,0.0,0,122.0,43.7
2017-09-24,0.0,0,122.0,44.6
2017-09-25,0.0,0,122.0,46.4
2017-09-26,0.0,0,122.0,46.2
2017-09-27,0.0,0,122.2,52.7
2017-09-28,0.0,0,122.3,56.8
2017-09-29,0.0,0,122.3,55.8
2017-09-30,0.0,0,122.3,41.0
2017-10-01,0.0,0,0.0,40.1
2017-10-02,0.0,0,0.2,36.9
2017-10-03,0.0,0,0.2,43.7
2017-10-04,0.0,0,0.4,43.9
2017-10-05,0.0,0,0.4,47.1
2017-10-06,0.0,0,0.4,46.4
2017-10-07,0.0,0,0.5,43.3
2017-10-08,0.1,0,1.7,36.9
2017-10-09,0.0,0,2.0,37.2
2017-10-10,0.0,0,2.2,41.2
2017-10-11,0.0,0,2.2,34.7
2017-10-12,1.1,6,3.2,33.1
2017-10-13,1.9,9,4.2,33.6
2017-10-14,2.5,13,4.7,30.2
2017-10-15,2.4,11,4.8,40.1
2017-10-16,2.3,12,4.9,44.8
2017-10-17,2.2,8,5.0,49.1
2017-10-18,1.7,4,5.5,37.0
2017-10-19,1.2,3,7.3,44.4
2017-10-20,0.5,1,9.6,37.2
2017-10-21,0.8,2,10.5,33.8
2017-10-22,1.6,5,14.5,44.2
2017-10-23,0.8,2,15.8,37.9
2017-10-24,0.5,1,15.9,43.2
2017-10-25,0.1,0,15.9,47.3
2017-10-26,0.0,0,16.3,43.0
2017-10-27,0.0,0,16.3,42.8
2017-10-28,0.0,0,16.4,51.1
2017-10-29,0.0,0,16.4,50.9
2017-10-30,0.0,0,16.4,43.2
2017-10-31,0.0,0,16.4,44.2
2017-11-01,0.0,0,16.4,40.1
2017-11-02,0.0,0,16.7,33.6
2017-11-03,0.9,5,17.5,29.3
2017-11-04,1.1,7,17.6,28.6
2017-11-05,1.6,8,18.2,27.9
2017-11-06,2.3,15,19.0,24.4
2017-11-07,2.3,13,19.0,24.8
2017-11-08,2.3,13,19.0,27.3
2017-11-09,2.4,12,19.1,32.2
2017-11-10,3.0,16,19.9,34.0
2017-11-11,2.9,14,19.9,34.0
2017-11-12,2.9,13,19.9,34.2
2017-11-13,2.8,12,19.9,36.1
2017-11-14,3.8,12,20.8,32.9
