#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: 1984-10-31 to 2025-11-25
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 791: Stevens Pass, WA
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth                  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           SNWD          Total snow depth                                                                                   
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Observed    Value       None           Instantaneous - Start of Day  N/A        Degrees fahrenheit  N/A           TOBS          Instantaneously observed air temperature                                                           
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  K      Estimate            Estimate
#  C      Correction          A different equation has been applied to the original sensor voltage
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
#  M      Missing             Value is missing
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Stevens Pass (791) 
# Washington  SNOTEL Site - 3940 ft
# Reporting Frequency: Daily; Date Range: 1984-10-31 to 2025-11-25
#
# As of: Nov 25, 2025, 2:29:33 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Snow Depth (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Observed (degF) Start of Day Values
2017-03-29,39.8,99,73.8,32.4
2017-03-30,41.2,97,75.0,30.6
2017-03-31,41.4,96,75.2,30.9
2017-04-01,41.2,95,75.3,32.2
2017-04-02,41.2,95,75.3,34.3
2017-04-03,41.5,95,75.7,27.1
2017-04-04,41.0,94,75.7,28.8
2017-04-05,41.0,92,75.7,32.4
2017-04-06,40.9,93,76.0,33.8
2017-04-07,41.7,93,76.4,40.5
2017-04-08,41.8,91,76.9,31.6
2017-04-09,41.8,91,77.2,27.5
2017-04-10,40.9,91,77.2,31.5
2017-04-11,41.4,94,77.5,26.6
2017-04-12,41.4,91,77.5,35.6
2017-04-13,41.7,91,77.8,35.2
2017-04-14,42.2,89,78.3,29.3
2017-04-15,42.4,90,78.5,29.5
2017-04-16,42.4,91,78.5,28.0
2017-04-17,42.4,90,78.5,35.2
2017-04-18,42.5,89,78.6,34.2
2017-04-19,42.1,88,78.6,33.4
2017-04-20,41.6,87,78.8,32.4
2017-04-21,41.3,86,79.2,33.1
2017-04-22,41.3,84,79.2,42.4
2017-04-23,40.4,83,79.3,34.3
2017-04-24,39.8,82,79.5,32.0
2017-04-25,39.2,82,79.5,34.3
2017-04-26,38.9,80,79.6,33.4
2017-04-27,39.5,84,80.6,28.8
2017-04-28,39.0,81,80.9,30.6
2017-04-29,38.4,80,80.9,31.5
2017-04-30,37.9,79,81.1,37.4
2017-05-01,37.0,77,81.4,31.5
2017-05-02,37.4,78,81.5,32.0
2017-05-03,36.5,76,81.5,38.5
2017-05-04,35.5,74,81.5,41.7
2017-05-05,33.1,69,81.6,42.3
2017-05-06,32.2,67,82.1,31.6
2017-05-07,32.2,67,82.2,31.5
2017-05-08,31.2,65,82.2,32.5
2017-05-09,30.2,63,82.2,34.7
2017-05-10,29.3,61,82.2,39.0
2017-05-11,27.8,58,82.2,40.6
2017-05-12,26.9,56,82.3,32.5
2017-05-13,27.1,57,82.5,30.2
2017-05-14,27.5,58,82.9,32.2
2017-05-15,27.5,56,82.9,33.8
2017-05-16,27.4,54,83.2,32.5
2017-05-17,27.5,55,84.1,31.3
2017-05-18,27.4,55,84.2,35.1
2017-05-19,27.4,54,84.2,36.5
2017-05-20,25.5,51,84.2,40.1
2017-05-21,23.0,46,84.2,40.8
2017-05-22,22.0,44,84.2,44.6
2017-05-23,20.0,40,84.2,47.3
2017-05-24,18.0,36,84.2,34.3
2017-05-25,17.5,35,84.3,36.0
2017-05-26,16.0,32,84.3,40.1
2017-05-27,14.5,29,84.3,43.7
2017-05-28,13.0,26,84.3,46.0
2017-05-29,11.0,22,84.3,49.1
2017-05-30,9.0,17,84.3,50.4
2017-05-31,8.0,14,84.4,41.9
2017-06-01,6.9,11,84.4,42.6
2017-06-02,6.1,10,84.7,40.5
2017-06-03,5.1,9,84.7,44.1
2017-06-04,4.0,7,84.7,42.1
2017-06-05,3.3,5,84.7,34.3
2017-06-06,1.3,3,84.7,45.3
2017-06-07,0.2,1,84.7,49.6
2017-06-08,0.0,0,84.7,51.3
2017-06-09,0.0,0,85.5,37.2
2017-06-10,0.0,0,85.7,37.9
2017-06-11,0.0,0,85.7,39.9
2017-06-12,0.0,0,85.7,44.4
2017-06-13,0.0,0,85.8,41.0
2017-06-14,0.0,0,85.9,39.0
2017-06-15,0.0,0,85.9,39.9
2017-06-16,0.0,0,86.6,47.5
2017-06-17,0.0,0,87.0,40.1
2017-06-18,0.0,0,87.0,43.0
2017-06-19,0.0,0,87.0,46.8
2017-06-20,0.0,0,87.0,54.1
2017-06-21,0.0,0,87.0,37.9
2017-06-22,0.0,0,87.0,41.2
2017-06-23,0.0,0,87.0,45.5
2017-06-24,0.0,0,87.0,53.4
2017-06-25,0.0,0,87.0,57.6
2017-06-26,0.0,0,87.0,60.6
2017-06-27,0.0,0,87.1,51.3
2017-06-28,0.0,0,87.1,48.9
2017-06-29,0.0,0,87.1,47.5
2017-06-30,0.0,0,87.1,54.1
2017-07-01,0.0,0,87.1,53.8
2017-07-02,0.0,0,87.1,49.8
2017-07-03,0.0,0,87.1,49.6
2017-07-04,0.0,0,87.1,48.4
2017-07-05,0.0,0,87.1,49.1
2017-07-06,0.0,0,87.1,55.0
2017-07-07,0.0,0,87.1,57.7
2017-07-08,0.0,0,87.1,51.8
2017-07-09,0.0,0,87.1,50.4
2017-07-10,0.0,0,87.1,54.0
2017-07-11,0.0,0,87.1,47.5
2017-07-12,0.0,0,87.1,46.6
2017-07-13,0.0,0,87.1,49.3
2017-07-14,0.0,0,87.1,44.8
2017-07-15,0.0,0,87.1,51.1
2017-07-16,0.0,0,87.1,47.5
2017-07-17,0.0,0,87.1,40.5
2017-07-18,0.0,0,87.1,47.8
2017-07-19,0.0,0,87.1,48.6
2017-07-20,0.0,0,87.1,51.4
2017-07-21,0.0,0,87.1,49.3
2017-07-22,0.0,0,87.1,53.2
2017-07-23,0.0,0,87.1,54.0
2017-07-24,0.0,0,87.1,52.2
2017-07-25,0.0,0,87.1,51.3
2017-07-26,0.0,0,87.1,54.0
2017-07-27,0.0,0,87.1,50.9
2017-07-28,0.0,0,87.1,46.0
2017-07-29,0.0,0,87.1,48.4
2017-07-30,0.0,0,87.1,49.8
2017-07-31,0.0,0,87.1,50.2
2017-08-01,0.0,0,87.1,54.7
2017-08-02,0.0,0,87.1,62.6
2017-08-03,0.0,0,87.1,65.7
2017-08-04,0.0,0,87.1,61.5
2017-08-05,0.0,0,87.1,59.2
2017-08-06,0.0,0,87.1,55.6
2017-08-07,0.0,0,87.1,59.7
2017-08-08,0.0,0,87.1,59.5
2017-08-09,0.0,0,87.1,60.4
2017-08-10,0.0,0,87.1,60.4
2017-08-11,0.0,0,87.1,61.0
2017-08-12,0.0,0,87.1,55.8
2017-08-13,0.0,0,87.2,52.5
2017-08-14,0.0,0,87.2,46.6
2017-08-15,0.0,0,87.2,47.8
2017-08-16,0.0,0,87.2,46.2
2017-08-17,0.0,0,87.2,51.8
2017-08-18,0.0,0,87.2,52.2
2017-08-19,0.0,0,87.2,50.7
2017-08-20,0.0,0,87.2,44.2
2017-08-21,0.0,0,87.2,48.4
2017-08-22,0.0,0,87.2,57.9
2017-08-23,0.0,0,87.2,53.8
2017-08-24,0.0,0,87.2,51.1
2017-08-25,0.0,0,87.2,40.3
2017-08-26,0.0,0,87.2,45.3
2017-08-27,0.0,0,87.2,58.3
2017-08-28,0.0,0,87.2,62.8
2017-08-29,0.0,0,87.2,62.1
2017-08-30,0.0,0,87.2,55.0
2017-08-31,0.0,0,87.2,50.0
2017-09-01,0.0,0,87.2,49.3
2017-09-02,0.0,0,87.2,57.7
2017-09-03,0.0,0,87.2,59.7
2017-09-04,0.0,0,87.2,62.8
2017-09-05,0.0,0,87.2,67.5
2017-09-06,0.0,0,87.2,61.9
2017-09-07,0.0,0,87.2,57.7
2017-09-08,0.0,0,87.2,57.0
2017-09-09,0.0,0,87.2,54.1
2017-09-10,0.0,0,87.2,49.1
2017-09-11,0.0,0,87.2,45.3
2017-09-12,0.0,0,87.2,50.0
2017-09-13,0.0,0,87.2,51.8
2017-09-14,0.0,0,87.2,43.0
2017-09-15,0.0,0,87.2,42.3
2017-09-16,0.0,0,87.2,44.2
2017-09-17,0.0,0,87.3,40.8
2017-09-18,0.0,0,87.4,41.0
2017-09-19,0.0,0,87.8,37.8
2017-09-20,0.2,1,89.0,32.4
2017-09-21,0.0,0,89.0,36.9
2017-09-22,0.0,0,89.0,38.7
2017-09-23,0.0,0,89.0,42.6
2017-09-24,0.0,0,89.0,42.1
2017-09-25,0.0,0,89.0,43.2
2017-09-26,0.0,0,89.0,44.6
2017-09-27,0.0,0,89.0,48.9
2017-09-28,0.0,0,89.0,49.6
2017-09-29,0.0,0,89.0,49.8
2017-09-30,0.0,0,89.0,42.1
2017-10-01,0.0,0,0.0,34.9
2017-10-02,0.0,0,0.2,34.9
2017-10-03,0.0,0,0.2,35.6
2017-10-04,0.0,0,0.2,37.8
2017-10-05,0.0,0,0.2,39.4
2017-10-06,0.0,0,0.2,39.9
2017-10-07,0.0,0,0.4,42.6
2017-10-08,0.2,1,1.9,32.7
2017-10-09,0.0,0,1.9,34.0
2017-10-10,0.0,0,1.9,39.4
2017-10-11,0.1,0,2.4,30.9
2017-10-12,0.0,0,2.6,31.8
2017-10-13,0.1,0,2.8,32.2
2017-10-14,0.6,4,3.5,25.2
2017-10-15,0.5,2,3.5,35.1
2017-10-16,0.2,0,3.5,36.7
2017-10-17,0.0,0,3.5,45.3
2017-10-18,0.0,0,4.3,33.4
2017-10-19,0.0,0,5.7,44.1
2017-10-20,0.0,0,7.5,34.9
2017-10-21,0.2,0,8.3,31.8
2017-10-22,2.0,8,12.0,42.1
2017-10-23,1.1,3,13.3,36.3
2017-10-24,0.6,1,13.3,36.7
2017-10-25,0.2,0,13.3,41.0
2017-10-26,0.0,0,13.3,40.3
2017-10-27,0.0,0,13.3,39.9
2017-10-28,0.0,0,13.3,42.4
2017-10-29,0.0,0,13.3,44.4
2017-10-30,0.0,0,13.3,44.2
2017-10-31,0.0,0,13.5,39.0
2017-11-01,0.0,0,13.5,41.2
2017-11-02,0.0,0,13.8,32.4
2017-11-03,0.5,3,14.4,27.1
2017-11-04,0.4,2,14.5,25.5
2017-11-05,0.5,3,14.6,24.4
2017-11-06,1.2,8,15.4,23.7
2017-11-07,1.1,8,15.4,21.2
2017-11-08,1.1,9,15.4,24.6
2017-11-09,1.1,7,15.4,29.1
2017-11-10,1.6,11,15.9,31.8
2017-11-11,1.6,10,15.9,26.8
2017-11-12,1.5,8,15.9,30.6
2017-11-13,1.5,8,15.9,32.4
2017-11-14,2.5,9,17.0,31.5
2017-11-15,2.7,10,17.2,31.8
2017-11-16,3.2,15,17.8,29.5
2017-11-17,3.5,17,18.2,28.8
2017-11-18,4.0,23,18.7,29.7
2017-11-19,4.0,20,18.8,27.1
2017-11-20,4.9,26,19.7,32.4
2017-11-21,5.2,24,20.8,26.4
2017-11-22,5.2,21,23.0,34.0
2017-11-23,4.9,18,24.4,44.4
2017-11-24,4.1,14,26.9,34.2
2017-11-25,4.1,13,27.1,31.8
2017-11-26,4.3,14,27.3,32.0
2017-11-27,4.5,15,27.9,29.7
2017-11-28,4.7,16,28.2,28.4
2017-11-29,5.7,24,29.2,30.4
2017-11-30,5.8,22,29.3,28.2
2017-12-01,6.2,23,29.7,30.0
2017-12-02,6.5,26,29.9,30.0
2017-12-03,6.8,28,30.3,27.0
2017-12-04,6.8,28,30.4,21.4
2017-12-05,6.8,26,30.4,20.5
2017-12-06,6.8,26,30.4,29.8
2017-12-07,6.8,26,30.4,27.0
2017-12-08,6.8,25,30.5,19.6
2017-12-09,6.8,24,30.5,17.8
2017-12-10,6.8,23,30.5,16.9
2017-12-11,6.6,23,30.5,16.9
2017-12-12,6.4,22,30.5,13.5
2017-12-13,6.3,23,30.5,20.7
2017-12-14,6.3,23,30.5,27.7
2017-12-15,6.3,22,30.5,22.5
2017-12-16,6.6,24,30.7,26.8
2017-12-17,6.8,25,30.8,27.9
2017-12-18,8.0,25,32.0,32.2
2017-12-19,9.9,38,34.1,29.3
2017-12-20,11.6,51,35.7,25.9
2017-12-21,11.8,47,35.8,14.4
2017-12-22,11.8,47,35.8,23.5
2017-12-23,12.1,47,36.1,18.3
2017-12-24,12.1,45,36.2,10.6
2017-12-25,12.3,44,36.4,11.3
2017-12-26,12.4,42,36.5,14.0
2017-12-27,12.3,41,36.5,14.4
2017-12-28,12.4,40,36.5,27.7
2017-12-29,14.1,51,37.7,30.6
2017-12-30,16.5,55,39.4,32.4
2017-12-31,17.2,54,40.2,23.7
2018-01-01,17.0,52,40.2,17.6
2018-01-02,16.7,49,40.3,16.3
2018-01-03,16.6,49,40.3,21.4
2018-01-04,16.7,48,40.3,22.5
2018-01-05,16.9,47,40.3,27.1
2018-01-06,17.7,47,40.3,28.4
2018-01-07,18.0,46,40.8,29.5
2018-01-08,18.3,49,41.3,29.5
2018-01-09,18.3,50,41.5,28.8
2018-01-10,18.9,60,42.3,27.5
2018-01-11,19.5,63,42.8,28.0
2018-01-12,21.9,73,44.8,30.4
2018-01-13,23.0,76,45.4,32.2
2018-01-14,23.1,72,45.5,33.3
2018-01-15,23.0,70,45.5,34.9
2018-01-16,23.0,68,45.5,33.8
2018-01-17,23.2,70,45.9,30.6
2018-01-18,23.7,71,46.5,32.4
2018-01-19,24.3,74,47.0,26.2
2018-01-20,24.6,77,47.4,29.3
2018-01-21,24.8,79,47.5,28.4
2018-01-22,25.3,81,48.1,27.1
2018-01-23,25.8,84,48.6,22.1
2018-01-24,27.2,97,49.8,25.5
2018-01-25,27.7,100,50.2,27.5
2018-01-26,28.1,102,50.7,25.3
2018-01-27,29.3,109,51.7,26.2
2018-01-28,30.8,113,52.8,30.0
2018-01-29,31.2,110,53.1,33.8
2018-01-30,32.3,104,54.6,29.7
2018-01-31,32.2,102,54.9,25.2
2018-02-01,32.8,105,55.5,27.1
2018-02-02,33.8,93,56.2,30.7
2018-02-03,34.6,88,57.3,36.5
2018-02-04,34.7,83,58.2,39.0
2018-02-05,33.9,77,59.8,36.5
2018-02-06,33.6,76,60.6,32.2
2018-02-07,33.6,77,60.8,34.3
2018-02-08,33.3,75,60.9,36.3
2018-02-09,33.2,73,61.8,29.7
2018-02-10,32.8,71,61.9,26.8
2018-02-11,32.7,72,62.0,20.1
2018-02-12,32.6,72,62.0,18.0
2018-02-13,32.4,72,62.1,19.9
2018-02-14,32.4,73,62.1,25.9
2018-02-15,33.0,79,62.7,24.1
2018-02-16,33.1,78,62.8,27.0
2018-02-17,34.2,86,63.9,30.9
2018-02-18,36.2,98,65.9,24.8
2018-02-19,36.4,97,65.9,13.6
2018-02-20,36.3,94,65.9,8.2
2018-02-21,36.2,92,65.9,5.5
2018-02-22,36.2,91,65.9,11.7
2018-02-23,36.1,90,65.9,8.2
2018-02-24,36.3,90,66.0,24.3
2018-02-25,37.0,98,66.7,24.8
2018-02-26,39.3,112,69.0,20.8
2018-02-27,39.3,108,69.2,23.0
2018-02-28,39.8,110,69.2,25.3
2018-03-01,40.1,106,69.3,28.2
2018-03-02,40.1,106,69.8,28.4
2018-03-03,40.3,104,69.9,23.5
2018-03-04,40.3,103,70.0,23.7
2018-03-05,40.7,106,70.1,25.9
2018-03-06,40.9,106,70.3,23.5
2018-03-07,40.9,103,70.3,20.5
2018-03-08,41.0,100,70.3,27.3
2018-03-09,41.9,105,71.1,32.4
2018-03-10,42.6,107,71.8,20.5
2018-03-11,42.7,105,71.8,25.5
2018-03-12,42.8,103,71.8,29.8
2018-03-13,42.8,101,71.8,41.4
2018-03-14,43.3,102,72.1,32.2
2018-03-15,43.7,101,72.3,23.7
2018-03-16,43.7,100,72.4,26.8
2018-03-17,43.8,98,72.4,29.5
2018-03-18,43.8,98,72.4,30.2
2018-03-19,44.1,98,72.4,25.9
2018-03-20,44.1,97,72.4,27.0
2018-03-21,44.2,97,72.4,28.0
2018-03-22,44.0,97,72.5,34.0
2018-03-23,44.4,100,73.0,23.0
2018-03-24,44.8,99,73.2,26.6
2018-03-25,45.1,102,73.5,18.9
2018-03-26,45.1,101,73.6,26.8
2018-03-27,45.4,102,73.9,32.5
2018-03-28,46.4,102,74.9,33.1
2018-03-29,46.2,101,74.9,30.6
2018-03-30,46.1,100,75.0,35.2
2018-03-31,46.1,98,75.2,29.3
2018-04-01,45.8,97,75.2,30.4
2018-04-02,46.7,108,76.3,21.9
2018-04-03,47.1,110,76.7,26.2
2018-04-04,47.1,106,76.7,27.3
2018-04-05,47.7,106,77.3,32.5
2018-04-06,47.9,102,77.7,34.5
2018-04-07,47.5,98,77.7,38.7
2018-04-08,47.3,97,78.8,32.4
2018-04-09,47.7,101,79.6,32.4
2018-04-10,47.3,98,79.6,37.9
2018-04-11,47.5,97,80.1,32.5
2018-04-12,47.2,96,80.3,29.7
2018-04-13,47.4,99,80.8,28.4
2018-04-14,48.6,107,82.1,32.2
2018-04-15,49.3,105,82.9,32.4
2018-04-16,49.2,102,83.1,32.7
2018-04-17,49.8,109,84.0,30.4
2018-04-18,50.2,109,84.5,29.3
2018-04-19,50.1,106,84.5,29.8
2018-04-20,49.9,103,84.5,32.9
2018-04-21,49.7,101,84.5,35.6
2018-04-22,49.6,100,84.8,29.3
2018-04-23,49.6,99,84.8,31.6
2018-04-24,49.6,97,84.8,36.3
2018-04-25,49.5,95,84.8,37.8
2018-04-26,49.0,93,84.8,40.3
2018-04-27,47.9,90,84.8,41.0
2018-04-28,46.6,87,84.8,37.2
2018-04-29,45.3,85,85.2,35.1
2018-04-30,44.3,84,85.3,34.7
2018-05-01,43.3,82,85.4,34.5
2018-05-02,42.6,81,85.4,35.6
2018-05-03,42.3,79,85.4,36.7
2018-05-04,40.8,75,85.4,38.1
2018-05-05,39.4,73,85.4,37.4
2018-05-06,38.1,71,85.4,41.0
2018-05-07,36.9,68,85.4,40.6
2018-05-08,35.3,65,85.4,41.4
2018-05-09,33.8,61,85.6,40.8
2018-05-10,32.4,59,86.2,36.5
2018-05-11,31.4,58,86.4,35.2
2018-05-12,30.5,57,86.4,36.3
2018-05-13,29.4,53,86.4,42.8
2018-05-14,27.5,48,86.4,47.1
2018-05-15,25.5,44,86.4,46.4
2018-05-16,23.4,41,86.4,43.2
2018-05-17,21.5,36,86.4,42.6
2018-05-18,20.4,34,86.5,39.0
2018-05-19,19.3,32,86.5,40.1
2018-05-20,18.0,30,86.6,40.3
2018-05-21,16.4,27,86.6,40.1
2018-05-22,13.9,24,86.6,38.8
2018-05-23,11.9,21,86.6,47.7
2018-05-24,10.0,18,86.6,43.2
2018-05-25,8.0,15,86.6,44.1
2018-05-26,6.6,12,86.6,38.8
2018-05-27,5.7,11,86.6,37.2
2018-05-28,3.9,7,86.6,42.8
2018-05-29,2.6,5,86.6,42.1
2018-05-30,2.1,4,86.7,36.7
2018-05-31,0.8,2,86.7,39.4
2018-06-01,0.4,1,86.7,37.4
2018-06-02,0.0,0,86.7,36.9
2018-06-03,0.0,0,86.7,45.7
2018-06-04,0.0,0,86.7,41.0
2018-06-05,0.0,0,86.7,35.8
2018-06-06,0.0,0,86.7,39.0
2018-06-07,0.0,0,86.7,44.4
2018-06-08,0.0,0,86.7,43.5
2018-06-09,0.0,0,86.7,42.8
2018-06-10,0.0,0,87.3,35.2
2018-06-11,0.0,0,87.6,34.2
2018-06-12,0.0,0,87.6,35.2
2018-06-13,0.0,0,87.6,44.4
2018-06-14,0.0,0,88.1,39.9
2018-06-15,0.0,0,88.1,40.8
2018-06-16,0.0,0,88.1,41.2
2018-06-17,0.0,0,88.1,47.5
2018-06-18,0.0,0,88.1,53.2
2018-06-19,0.0,0,88.1,54.1
2018-06-20,0.0,0,88.1,55.0
2018-06-21,0.0,0,88.1,55.0
2018-06-22,0.0,0,88.2,49.8
2018-06-23,0.0,0,88.4,47.1
2018-06-24,0.0,0,88.4,46.6
2018-06-25,0.0,0,88.4,47.5
2018-06-26,0.0,0,89.0,42.3
2018-06-27,0.0,0,89.0,40.3
2018-06-28,0.0,0,89.0,44.4
2018-06-29,0.0,0,89.1,43.2
2018-06-30,0.0,0,89.1,46.6
2018-07-01,0.0,0,89.3,46.6
2018-07-02,0.0,0,89.4,43.2
2018-07-03,0.0,0,89.6,39.6
2018-07-04,0.0,0,89.6,47.8
2018-07-05,0.0,0,89.6,57.7
2018-07-06,0.0,0,89.6,53.2
2018-07-07,0.0,0,89.6,49.1
2018-07-08,0.0,0,89.6,44.2
2018-07-09,0.0,0,89.6,49.8
2018-07-10,0.0,0,89.6,49.8
2018-07-11,0.0,0,89.6,43.9
2018-07-12,0.0,0,89.6,52.0
2018-07-13,0.0,0,89.6,55.0
2018-07-14,0.0,0,89.6,52.5
2018-07-15,0.0,0,89.6,58.8
2018-07-16,0.0,0,89.6,59.0
2018-07-17,0.0,0,89.6,57.7
2018-07-18,0.0,0,89.6,53.1
2018-07-19,0.0,0,89.6,54.3
2018-07-20,0.0,0,89.6,46.8
2018-07-21,0.0,0,89.6,42.4
2018-07-22,0.0,0,89.6,46.2
2018-07-23,0.0,0,89.6,57.7
2018-07-24,0.0,0,89.6,55.4
2018-07-25,0.0,0,89.6,54.3
2018-07-26,0.0,0,89.6,56.1
2018-07-27,0.0,0,89.6,57.4
2018-07-28,0.0,0,89.6,57.6
2018-07-29,0.0,0,89.6,58.8
2018-07-30,0.0,0,89.6,64.8
2018-07-31,0.0,0,89.6,60.6
2018-08-01,0.0,0,89.7,53.2
2018-08-02,0.0,0,89.7,49.3
2018-08-03,0.0,0,89.9,49.5
2018-08-04,0.0,0,89.9,49.5
2018-08-05,0.0,0,89.9,50.9
2018-08-06,0.0,0,89.9,57.6
2018-08-07,0.0,0,89.9,56.5
2018-08-08,0.0,0,89.9,61.3
2018-08-09,0.0,0,89.9,62.2
2018-08-10,0.0,0,89.9,63.9
2018-08-11,0.0,0,89.9,55.0
2018-08-12,0.0,0,90.1,49.5
2018-08-13,0.0,0,90.1,49.6
2018-08-14,0.0,0,90.1,55.6
2018-08-15,0.0,0,90.1,59.9
2018-08-16,0.0,0,90.1,55.4
2018-08-17,0.0,0,90.1,54.1
2018-08-18,0.0,0,90.1,52.5
2018-08-19,0.0,0,90.1,57.4
2018-08-20,0.0,0,90.1,53.2
2018-08-21,0.0,0,90.1,58.5
2018-08-22,0.0,0,90.1,57.4
2018-08-23,0.0,0,90.1,52.7
2018-08-24,0.0,0,90.1,49.6
2018-08-25,0.0,0,90.2,46.8
2018-08-26,0.0,0,90.3,45.0
2018-08-27,0.0,0,90.5,45.9
2018-08-28,0.0,0,90.5,45.3
2018-08-29,0.0,0,90.5,49.6
2018-08-30,0.0,0,90.5,49.1
2018-08-31,0.0,0,90.6,47.5
2018-09-01,0.0,0,90.7,46.4
2018-09-02,0.0,0,90.7,42.8
2018-09-03,0.0,0,90.7,46.0
2018-09-04,0.0,0,90.7,42.3
2018-09-05,0.0,0,90.7,49.3
2018-09-06,0.0,0,90.7,54.0
2018-09-07,0.0,0,90.7,51.8
2018-09-08,0.0,0,90.7,47.8
2018-09-09,0.0,0,90.8,45.5
2018-09-10,0.0,0,90.8,48.4
2018-09-11,0.0,0,91.3,43.0
2018-09-12,0.0,0,91.4,43.0
2018-09-13,0.0,0,91.5,40.5
2018-09-14,0.0,0,91.5,40.6
2018-09-15,0.0,0,91.6,41.9
2018-09-16,0.0,0,91.6,41.7
2018-09-17,0.0,0,92.0,38.5
2018-09-18,0.0,0,92.0,42.8
2018-09-19,0.0,0,92.0,42.4
2018-09-20,0.0,0,92.0,40.1
2018-09-21,0.0,0,92.0,44.1
2018-09-22,0.0,0,92.0,48.6
2018-09-23,0.0,0,92.9,38.8
2018-09-24,0.0,0,92.9,38.3
2018-09-25,0.0,0,92.9,40.1
2018-09-26,0.0,0,92.9,45.7
2018-09-27,0.0,0,92.9,46.8
2018-09-28,0.0,0,92.9,48.9
2018-09-29,0.0,0,92.9,46.6
2018-09-30,0.0,0,92.9,45.5
2018-10-01,0.0,0,0.0,42.1
2018-10-02,0.0,0,0.2,47.3
2018-10-03,0.0,0,1.3,27.7
2018-10-04,0.0,0,1.3,32.9
2018-10-05,0.0,0,1.3,32.5
2018-10-06,0.0,0,1.6,35.2
2018-10-07,0.0,0,1.6,34.3
2018-10-08,0.0,0,1.6,40.8
2018-10-09,0.0,0,1.7,41.9
2018-10-10,0.0,0,2.1,38.7
2018-10-11,0.0,0,2.2,34.7
2018-10-12,0.0,0,2.2,36.5
2018-10-13,0.0,0,2.2,33.1
2018-10-14,0.0,0,2.2,33.3
2018-10-15,0.0,0,2.2,37.8
2018-10-16,0.0,0,2.2,42.8
2018-10-17,0.0,0,2.2,40.3
2018-10-18,0.0,0,2.2,42.4
2018-10-19,0.0,0,2.2,45.7
2018-10-20,0.0,0,2.2,43.5
2018-10-21,0.0,0,2.2,42.6
2018-10-22,0.0,0,2.2,42.4
2018-10-23,0.0,0,2.2,41.9
2018-10-24,0.0,0,2.2,39.9
2018-10-25,0.0,0,2.4,39.4
2018-10-26,0.0,0,3.3,43.5
2018-10-27,0.0,0,4.6,38.8
2018-10-28,0.0,0,5.6,34.5
2018-10-29,0.0,0,7.2,
2018-10-30,0.0,0,7.8,34.2
2018-10-31,0.0,0,8.3,32.5
2018-11-01,0.0,0,9.2,44.2
2018-11-02,0.0,0,10.2,44.6
2018-11-03,0.0,0,13.6,38.3
2018-11-04,0.0,0,15.0,37.0
2018-11-05,0.0,0,16.4,37.4
2018-11-06,0.6,2,18.3,32.4
2018-11-07,0.9,2,19.0,31.8
2018-11-08,0.8,2,19.1,23.7
2018-11-09,0.8,3,19.1,28.0
2018-11-10,0.9,2,19.2,29.7
2018-11-11,0.9,2,19.4,26.8
2018-11-12,0.9,3,19.4,27.9
2018-11-13,0.9,4,19.4,27.5
2018-11-14,0.9,3,19.4,38.8
2018-11-15,0.6,2,19.5,35.8
2018-11-16,0.3,1,19.6,38.3
2018-11-17,0.0,0,19.9,30.4
2018-11-18,0.0,0,19.9,28.4
2018-11-19,0.0,0,19.9,29.8
2018-11-20,0.0,0,19.9,29.5
