#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: 1984-10-31 to 2025-11-25
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 679: Paradise, WA
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth                  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           SNWD          Total snow depth                                                                                   
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Observed    Value       None           Instantaneous - Start of Day  N/A        Degrees fahrenheit  N/A           TOBS          Instantaneously observed air temperature                                                           
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  K      Estimate            Estimate
#  C      Correction          A different equation has been applied to the original sensor voltage
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
#  M      Missing             Value is missing
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Paradise (679) 
# Washington  SNOTEL Site - 5150 ft
# Reporting Frequency: Daily; Date Range: 1984-10-31 to 2025-11-25
#
# As of: Nov 25, 2025, 2:29:36 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Snow Depth (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Observed (degF) Start of Day Values
2020-11-18,7.9,31,27.9,28.8
2020-11-19,9.4,40,28.5,27.1
2020-11-20,11.0,45,29.1,27.1
2020-11-21,11.3,42,30.3,28.4
2020-11-22,11.6,41,30.3,32.9
2020-11-23,12.4,45,30.6,29.8
2020-11-24,12.9,44,31.3,23.9
2020-11-25,13.7,46,31.5,23.4
2020-11-26,14.4,48,32.4,25.5
2020-11-27,14.7,46,32.5,25.5
2020-11-28,14.9,48,32.5,29.7
2020-11-29,15.2,48,32.7,24.4
2020-11-30,15.4,46,32.7,34.0
2020-12-01,16.8,53,33.4,20.1
2020-12-02,17.0,52,33.6,39.6
2020-12-03,17.1,52,33.6,35.6
2020-12-04,17.2,51,33.6,34.5
2020-12-05,17.3,50,33.6,39.6
2020-12-06,17.4,49,33.7,36.3
2020-12-07,17.6,49,33.8,34.5
2020-12-08,17.5,46,33.8,43.5
2020-12-09,17.3,42,34.2,33.8
2020-12-10,16.8,38,34.4,23.7
2020-12-11,17.0,39,34.4,23.7
2020-12-12,17.3,40,34.6,21.4
2020-12-13,17.6,43,34.7,25.3
2020-12-14,18.4,47,35.3,27.3
2020-12-15,18.8,48,35.7,24.3
2020-12-16,19.8,55,36.3,28.2
2020-12-17,21.0,60,36.6,28.8
2020-12-18,22.3,61,37.1,25.2
2020-12-19,23.5,70,38.3,30.6
2020-12-20,26.3,72,41.3,33.3
2020-12-21,26.0,69,42.0,31.8
2020-12-22,27.1,65,43.2,21.4
2020-12-23,26.9,62,43.4,17.1
2020-12-24,27.0,61,43.8,40.5
2020-12-25,27.1,60,43.8,40.1
2020-12-26,27.9,65,43.9,29.8
2020-12-27,28.6,69,44.3,25.9
2020-12-28,29.0,66,45.0,26.6
2020-12-29,29.1,72,45.0,26.2
2020-12-30,30.0,75,45.7,27.5
2020-12-31,32.2,85,46.9,29.3
2021-01-01,33.7,83,48.4,29.7
2021-01-02,35.3,90,49.3,29.5
2021-01-03,38.2,100,49.9,30.4
2021-01-04,39.3,109,49.9,31.6
2021-01-05,41.3,116,54.0,25.7
2021-01-06,42.2,118,54.0,29.7
2021-01-07,42.8,113,55.9,28.8
2021-01-08,43.2,113,55.9,27.9
2021-01-09,43.7,109,55.9,19.2
2021-01-10,43.7,111,55.9,34.0
2021-01-11,44.0,109,56.7,31.6
2021-01-12,44.9,113,57.3,32.5
2021-01-13,43.3,102,61.1,40.1
2021-01-14,46.0,99,61.6,23.2
2021-01-15,45.7,100,61.6,34.5
2021-01-16,45.6,100,62.0,25.7
2021-01-17,45.3,100,62.0,32.5
2021-01-18,45.8,99,62.5,26.8
2021-01-19,45.6,94,62.6,25.2
2021-01-20,45.7,97,62.6,27.1
2021-01-21,45.8,99,62.6,29.1
2021-01-22,46.2,99,63.1,23.4
2021-01-23,46.2,99,63.1,20.3
2021-01-24,46.2,101,63.2,19.2
2021-01-25,46.6,104,63.3,21.6
2021-01-26,46.6,104,63.6,16.2
2021-01-27,46.9,105,63.6,18.3
2021-01-28,47.1,109,64.0,25.2
2021-01-29,47.1,110,64.2,25.0
2021-01-30,47.2,110,64.2,23.5
2021-01-31,47.4,111,64.3,32.0
2021-02-01,47.7,111,64.6,33.1
2021-02-02,48.2,104,64.8,29.7
2021-02-03,49.2,114,65.3,22.5
2021-02-04,49.3,115,66.1,22.6
2021-02-05,49.9,119,66.2,27.7
2021-02-06,51.5,121,67.2,25.2
2021-02-07,53.2,123,67.5,23.4
2021-02-08,54.0,124,67.8,19.0
2021-02-09,53.8,123,68.6,16.3
2021-02-10,53.7,122,68.7,10.8
2021-02-11,53.9,121,68.8,14.4
2021-02-12,54.7,131,69.6,7.0
2021-02-13,56.6,142,71.5,5.0
2021-02-14,58.4,146,73.3,20.7
2021-02-15,59.7,151,74.3,27.5
2021-02-16,63.0,166,74.5,25.2
2021-02-17,64.4,167,75.7,23.4
2021-02-18,64.9,168,76.2,19.4
2021-02-19,65.8,170,77.1,27.1
2021-02-20,66.2,166,77.5,23.2
2021-02-21,66.9,171,78.2,24.3
2021-02-22,68.8,171,80.1,30.7
2021-02-23,72.1,188,83.4,21.6
2021-02-24,73.8,195,86.2,18.3
2021-02-25,74.0,193,86.2,23.0
2021-02-26,76.7,211,87.9,22.3
2021-02-27,78.9,209,89.2,20.3
2021-02-28,79.1,208,89.3,22.3
2021-03-01,79.4,205,89.4,27.0
2021-03-02,79.5,202,89.5,30.2
2021-03-03,79.7,199,89.7,24.3
2021-03-04,79.7,197,89.7,32.2
2021-03-05,80.0,195,90.0,35.8
2021-03-06,80.4,197,90.4,25.0
2021-03-07,80.6,196,90.6,24.4
2021-03-08,81.1,201,91.1,14.9
2021-03-09,81.3,198,91.3,24.6
2021-03-10,81.5,195,91.5,25.5
2021-03-11,81.6,194,91.6,24.1
2021-03-12,81.8,192,91.8,21.6
2021-03-13,81.9,191,91.9,29.8
2021-03-14,81.9,189,91.9,31.6
2021-03-15,82.5,191,92.5,21.2
2021-03-16,82.5,190,92.5,15.3
2021-03-17,82.7,188,92.7,29.1
2021-03-18,82.9,186,92.9,34.0
2021-03-19,83.3,187,93.3,26.4
2021-03-20,83.8,189,93.8,25.3
2021-03-21,85.0,195,95.0,21.2
2021-03-22,86.2,199,96.2,25.0
2021-03-23,87.4,205,96.3,20.3
2021-03-24,87.4,201,96.3,25.2
2021-03-25,89.4,207,98.3,25.3
2021-03-26,89.9,208,98.8,26.4
2021-03-27,90.5,208,99.4,28.4
2021-03-28,90.8,204,99.7,30.6
2021-03-29,92.2,210,100.1,18.0
2021-03-30,92.0,208,100.1,18.0
2021-03-31,92.0,206,100.1,24.6
2021-04-01,92.2,203,100.3,38.5
2021-04-02,92.2,199,100.3,30.2
2021-04-03,92.1,197,100.3,29.8
2021-04-04,91.8,195,100.3,32.2
2021-04-05,91.7,192,100.3,21.6
2021-04-06,91.7,191,100.3,24.4
2021-04-07,91.6,189,100.3,31.5
2021-04-08,92.1,192,100.8,25.5
2021-04-09,92.2,190,100.9,21.7
2021-04-10,92.5,190,101.2,25.9
2021-04-11,93.0,191,101.7,19.9
2021-04-12,93.0,190,101.7,24.4
2021-04-13,93.0,189,101.7,28.4
2021-04-14,92.9,188,101.7,34.3
2021-04-15,92.5,186,101.7,40.8
2021-04-16,91.0,184,101.7,44.4
2021-04-17,88.8,181,101.7,45.5
2021-04-18,91.7,177,101.7,43.2
2021-04-19,93.0,174,101.7,38.1
2021-04-20,93.3,171,101.7,37.2
2021-04-21,93.3,169,101.7,35.6
2021-04-22,93.3,167,101.7,34.5
2021-04-23,93.0,166,101.7,32.4
2021-04-24,91.9,164,101.7,32.7
2021-04-25,93.0,165,102.3,30.0
2021-04-26,92.5,165,102.5,30.4
2021-04-27,92.2,165,102.7,29.5
2021-04-28,91.7,164,102.8,31.5
2021-04-29,92.9,162,102.8,44.6
2021-04-30,92.8,160,102.8,42.6
2021-05-01,91.6,158,103.0,36.3
2021-05-02,90.4,156,103.0,29.7
2021-05-03,89.7,154,103.0,29.1
2021-05-04,89.6,153,103.1,34.7
2021-05-05,88.9,152,103.2,36.0
2021-05-06,87.8,149,103.2,49.3
2021-05-07,87.2,146,103.2,28.2
2021-05-08,87.3,,103.2,25.3
2021-05-09,87.1,,103.2,30.4
2021-05-10,87.1,150,103.3,31.6
2021-05-11,87.2,147,103.3,32.7
2021-05-12,87.2,144,103.3,38.7
2021-05-13,87.2,142,103.3,38.1
2021-05-14,86.5,139,103.3,41.4
2021-05-15,85.7,137,103.3,40.3
2021-05-16,85.1,135,103.3,43.9
2021-05-17,84.5,132,103.3,43.2
2021-05-18,84.1,130,103.5,30.7
2021-05-19,84.1,129,104.0,27.0
2021-05-20,84.0,131,104.2,27.0
2021-05-21,84.0,132,104.5,31.5
2021-05-22,84.0,131,104.5,33.1
2021-05-23,83.9,129,104.5,34.7
2021-05-24,83.9,128,104.6,32.5
2021-05-25,83.8,127,105.3,37.2
2021-05-26,82.9,124,105.5,34.3
2021-05-27,81.7,122,105.5,41.4
2021-05-28,81.9,118,106.3,31.6
2021-05-29,81.6,120,106.5,32.7
2021-05-30,80.5,119,106.5,43.9
2021-05-31,79.7,117,106.5,46.2
2021-06-01,78.3,112,106.5,53.1
2021-06-02,76.6,110,106.5,58.8
2021-06-03,74.7,105,106.5,47.8
2021-06-04,73.4,101,106.5,43.7
2021-06-05,72.2,99,106.5,39.0
2021-06-06,72.0,97,107.2,29.3
2021-06-07,72.5,99,107.5,30.2
2021-06-08,72.4,100,108.1,32.7
2021-06-09,72.0,98,108.1,32.9
2021-06-10,71.3,96,108.1,33.4
2021-06-11,70.7,94,108.1,38.1
2021-06-12,70.6,93,108.4,40.6
2021-06-13,69.4,90,108.4,45.7
2021-06-14,68.1,90,109.2,43.0
2021-06-15,67.0,87,109.2,40.5
2021-06-16,66.4,85,109.2,35.1
2021-06-17,64.9,83,109.2,44.6
2021-06-18,63.3,79,109.2,47.3
2021-06-19,61.7,77,109.2,43.2
2021-06-20,60.2,73,109.2,45.5
2021-06-21,58.0,68,109.2,58.5
2021-06-22,55.6,64,109.2,52.9
2021-06-23,53.5,59,109.2,48.0
2021-06-24,51.5,53,109.2,47.5
2021-06-25,49.5,50,109.2,52.9
2021-06-26,47.0,46,109.2,62.2
2021-06-27,43.9,38,109.2,72.7
2021-06-28,40.1,30,109.2,75.2
2021-06-29,36.2,23,109.2,78.6
2021-06-30,32.5,16,109.2,63.3
2021-07-01,29.8,10,109.2,51.8
2021-07-02,28.4,10,109.2,47.7
2021-07-03,26.6,,109.2,47.5
2021-07-04,23.9,,109.2,50.9
2021-07-05,21.4,,109.2,50.9
2021-07-06,18.9,,109.2,51.8
2021-07-07,16.3,,109.2,56.8
2021-07-08,14.0,,109.2,44.6
2021-07-09,12.0,,109.2,45.7
2021-07-10,9.1,,109.2,55.8
2021-07-11,4.5,,109.2,51.1
2021-07-12,2.4,,109.2,53.1
2021-07-13,1.1,,109.2,54.1
2021-07-14,0.0,0,109.2,54.7
2021-07-15,0.0,0,109.2,50.4
2021-07-16,0.0,0,109.2,45.7
2021-07-17,0.0,0,109.2,43.9
2021-07-18,0.0,0,109.2,48.0
2021-07-19,0.0,0,109.2,52.5
2021-07-20,0.0,0,109.2,46.2
2021-07-21,0.0,0,109.2,43.2
2021-07-22,0.0,0,109.2,38.3
2021-07-23,0.0,0,109.2,42.1
2021-07-24,0.0,0,109.2,51.1
2021-07-25,0.0,0,109.2,54.3
2021-07-26,0.0,0,109.2,53.2
2021-07-27,0.0,0,109.2,53.1
2021-07-28,0.0,0,109.2,52.0
2021-07-29,0.0,0,109.2,58.8
2021-07-30,0.0,0,109.2,68.0
2021-07-31,0.0,0,109.2,75.9
2021-08-01,0.0,0,109.2,67.1
2021-08-02,0.0,0,109.2,58.8
2021-08-03,0.0,0,109.2,67.6
2021-08-04,0.0,0,109.2,59.2
2021-08-05,0.0,0,109.2,59.5
2021-08-06,0.0,0,109.2,51.4
2021-08-07,0.0,0,109.2,48.2
2021-08-08,0.0,0,109.2,40.8
2021-08-09,0.0,0,109.2,41.7
2021-08-10,0.0,0,109.2,50.9
2021-08-11,0.0,0,109.2,61.5
2021-08-12,0.0,0,109.2,67.3
2021-08-13,0.0,0,109.2,72.0
2021-08-14,0.0,0,109.2,65.1
2021-08-15,0.0,0,109.2,63.0
2021-08-16,0.0,0,109.5,55.0
2021-08-17,0.0,0,109.8,44.1
2021-08-18,0.0,0,109.8,41.4
2021-08-19,0.0,0,109.8,46.8
2021-08-20,,,,
2021-08-21,0.0,0,,43.0
2021-08-22,0.0,0,,43.0
2021-08-23,0.0,0,,36.7
2021-08-24,0.0,0,,44.8
2021-08-25,0.0,0,,49.6
2021-08-26,0.0,0,,43.9
2021-08-27,0.0,0,,43.2
2021-08-28,0.0,0,,40.5
2021-08-29,0.0,0,,52.0
2021-08-30,0.0,0,,46.4
2021-08-31,0.0,0,,35.6
2021-09-01,0.0,0,,34.0
2021-09-02,0.0,0,,45.5
2021-09-03,0.0,0,,48.0
2021-09-04,0.0,0,,50.7
2021-09-05,0.0,0,,52.7
2021-09-06,0.0,0,,49.3
2021-09-07,0.0,0,,57.2
2021-09-08,0.0,0,,59.2
2021-09-09,0.0,0,,53.4
2021-09-10,0.0,0,,51.3
2021-09-11,0.0,0,,43.0
2021-09-12,0.0,0,,47.8
2021-09-13,0.0,0,,40.5
2021-09-14,0.0,0,,41.9
2021-09-15,0.0,0,,46.8
2021-09-16,0.0,0,,33.3
2021-09-17,0.0,0,,46.2
2021-09-18,0.0,0,,42.6
2021-09-19,0.0,0,,36.1
2021-09-20,0.0,0,,36.3
2021-09-21,0.0,0,,46.8
2021-09-22,0.0,0,,52.9
2021-09-23,0.0,0,,43.5
2021-09-24,0.0,0,,51.8
2021-09-25,0.0,0,,57.4
2021-09-26,0.0,0,,49.8
2021-09-27,0.0,0,,46.4
2021-09-28,0.0,0,,34.0
2021-09-29,0.1,1,,32.9
2021-09-30,0.0,0,,45.0
2021-10-01,0.0,0,0.0,35.8
2021-10-02,0.1,0,0.0,39.4
2021-10-03,0.1,0,0.0,41.7
2021-10-04,0.1,0,0.0,43.2
2021-10-05,0.0,0,0.0,50.4
2021-10-06,0.1,0,0.3,29.7
2021-10-07,0.1,0,0.6,30.6
2021-10-08,0.2,0,0.6,35.8
2021-10-09,0.2,0,0.6,32.0
2021-10-10,0.3,0,1.0,38.1
2021-10-11,0.6,0,1.8,27.9
2021-10-12,0.5,0,1.9,22.1
2021-10-13,1.1,4,2.4,29.3
2021-10-14,1.1,4,2.7,28.8
2021-10-15,1.7,5,3.4,34.3
2021-10-16,1.5,3,3.4,39.2
2021-10-17,1.2,4,3.4,47.7
2021-10-18,1.1,2,3.4,35.2
2021-10-19,0.9,2,3.4,37.2
2021-10-20,0.4,1,3.4,45.5
2021-10-21,0.3,0,3.9,38.1
2021-10-22,0.2,0,4.5,38.7
2021-10-23,0.3,0,5.2,31.6
2021-10-24,0.0,0,5.8,36.0
2021-10-25,0.5,1,6.8,31.6
2021-10-26,1.1,3,7.4,31.3
2021-10-27,1.7,4,8.6,30.0
2021-10-28,1.8,4,8.9,37.4
2021-10-29,1.0,2,11.7,39.6
2021-10-30,0.8,0,12.1,31.8
2021-10-31,2.2,0,12.2,29.8
2021-11-01,2.3,0,12.2,34.5
2021-11-02,1.6,0,12.8,34.9
2021-11-03,1.4,0,13.4,38.8
2021-11-04,0.8,0,13.5,43.9
2021-11-05,0.5,0,15.4,30.4
2021-11-06,0.8,0,15.7,27.1
2021-11-07,1.9,10,16.8,24.1
2021-11-08,2.8,15,17.6,25.7
2021-11-09,2.9,15,17.8,29.7
2021-11-10,4.5,25,19.3,26.4
2021-11-11,4.3,25,20.3,32.5
2021-11-12,6.4,10,26.2,43.7
2021-11-13,4.4,8,29.1,31.3
2021-11-14,5.4,5,30.9,44.6
2021-11-15,3.3,5,32.0,40.8
2021-11-16,3.2,5,32.9,21.7
2021-11-17,3.3,7,33.2,20.5
2021-11-18,3.2,7,33.2,28.4
2021-11-19,3.5,9,33.9,32.4
2021-11-20,4.2,10,34.6,24.8
2021-11-21,4.2,10,34.7,24.6
2021-11-22,4.2,10,34.8,41.2
2021-11-23,4.2,12,35.0,29.8
2021-11-24,5.5,21,36.0,24.1
2021-11-25,5.7,20,36.1,33.3
2021-11-26,6.6,19,37.0,34.0
2021-11-27,5.9,15,37.6,33.4
2021-11-28,5.8,13,40.2,41.7
2021-11-29,5.2,9,40.5,38.7
2021-11-30,4.9,9,40.5,39.0
2021-12-01,4.8,6,40.8,42.4
2021-12-02,4.3,6,40.8,37.4
2021-12-03,4.2,7,40.9,23.9
2021-12-04,4.2,8,41.0,36.9
2021-12-05,5.1,12,42.0,23.0
2021-12-06,4.8,11,42.0,22.5
2021-12-07,5.6,17,43.4,32.4
2021-12-08,5.9,16,43.4,
2021-12-09,6.5,17,43.6,20.5
2021-12-10,7.8,25,44.7,21.4
2021-12-11,8.4,29,45.7,27.5
2021-12-12,11.2,43,48.6,21.7
2021-12-13,12.0,55,49.4,22.1
2021-12-14,12.7,56,49.9,19.4
2021-12-15,13.2,55,50.5,18.7
2021-12-16,13.6,58,50.9,21.7
2021-12-17,14.2,57,51.4,20.5
2021-12-18,14.8,58,51.9,24.8
2021-12-19,17.6,58,53.8,21.7
2021-12-20,17.8,62,54.6,22.1
2021-12-21,19.5,63,55.5,31.8
2021-12-22,19.9,65,55.9,30.9
2021-12-23,21.0,74,56.7,28.8
2021-12-24,22.2,78,58.0,20.3
2021-12-25,23.3,93,58.8,18.3
2021-12-26,24.6,103,60.3,11.7
2021-12-27,24.9,104,60.4,8.1
2021-12-28,24.9,103,60.6,10.0
2021-12-29,25.1,101,60.9,13.6
2021-12-30,25.2,100,61.0,11.5
2021-12-31,26.5,105,61.0,14.0
2022-01-01,26.6,104,61.9,
2022-01-02,26.7,99,62.0,20.3
2022-01-03,27.7,104,63.0,27.3
2022-01-04,29.5,111,64.8,18.9
2022-01-05,30.6,115,65.9,23.7
2022-01-06,32.1,110,66.8,28.4
2022-01-07,31.7,115,69.8,30.6
2022-01-08,33.9,117,71.1,19.8
2022-01-09,34.8,115,71.9,25.2
2022-01-10,35.5,107,71.9,29.1
2022-01-11,36.4,107,71.9,34.2
2022-01-12,40.7,100,75.3,38.5
2022-01-13,38.5,94,77.2,42.1
2022-01-14,38.7,92,77.6,30.9
2022-01-15,38.9,90,77.6,38.1
2022-01-16,39.2,89,77.6,36.0
2022-01-17,39.5,88,77.6,41.9
2022-01-18,39.7,86,77.6,30.7
2022-01-19,40.2,82,77.8,25.9
2022-01-20,41.2,87,78.6,37.0
2022-01-21,41.6,85,80.3,26.4
2022-01-22,41.3,82,80.3,33.3
2022-01-23,41.4,80,80.3,45.9
2022-01-24,41.5,80,80.3,36.1
2022-01-25,41.5,80,80.3,31.6
2022-01-26,41.6,80,80.3,36.3
2022-01-27,41.7,79,80.3,40.5
2022-01-28,41.8,80,80.3,42.4
2022-01-29,41.9,82,80.3,37.4
2022-01-30,41.9,80,80.3,34.3
2022-01-31,43.0,85,81.0,20.5
2022-02-01,44.0,89,81.8,19.9
2022-02-02,44.1,90,82.1,17.6
2022-02-03,44.3,91,82.5,25.2
2022-02-04,44.8,93,82.8,29.7
2022-02-05,45.4,89,82.8,27.0
2022-02-06,45.7,90,82.8,30.9
2022-02-07,45.8,92,82.8,46.0
2022-02-08,45.9,91,82.8,27.1
2022-02-09,45.9,94,82.8,30.9
2022-02-10,46.1,94,82.8,39.2
2022-02-11,46.2,93,82.8,35.6
2022-02-12,46.2,92,82.8,40.3
2022-02-13,46.2,90,82.8,41.9
2022-02-14,46.4,92,82.8,35.8
2022-02-15,46.8,91,83.2,23.5
2022-02-16,47.4,92,83.5,26.8
2022-02-17,47.5,95,83.8,23.0
2022-02-18,47.7,96,83.9,25.2
2022-02-19,47.8,96,83.9,29.3
2022-02-20,48.9,101,84.5,25.0
2022-02-21,50.0,106,85.5,20.5
2022-02-22,50.9,110,86.2,12.7
2022-02-23,51.1,113,86.2,1.8
2022-02-24,51.2,111,86.2,9.7
2022-02-25,51.3,112,86.2,10.9
2022-02-26,51.4,111,86.2,22.1
2022-02-27,52.0,112,86.6,31.6
2022-02-28,53.8,123,87.8,32.4
2022-03-01,57.0,110,92.6,35.8
2022-03-02,53.3,109,93.4,32.0
2022-03-03,53.3,102,93.8,28.8
2022-03-04,53.4,103,93.9,24.3
2022-03-05,53.6,103,94.0,22.3
2022-03-06,53.8,103,94.0,21.6
2022-03-07,53.9,104,94.0,27.3
2022-03-08,54.1,103,94.1,27.1
2022-03-09,54.8,105,94.5,24.4
2022-03-10,54.9,106,94.8,13.1
2022-03-11,55.1,105,94.8,23.5
2022-03-12,55.3,111,94.8,32.0
2022-03-13,55.7,111,95.0,30.0
2022-03-14,56.1,114,95.4,27.1
2022-03-15,57.8,122,96.5,31.3
2022-03-16,59.1,123,97.7,25.3
2022-03-17,59.3,123,97.9,23.4
2022-03-18,59.6,123,98.0,29.8
2022-03-19,59.8,125,98.1,30.0
2022-03-20,60.3,127,98.6,19.8
2022-03-21,60.9,130,99.0,25.7
2022-03-22,62.4,138,100.2,32.4
2022-03-23,61.7,131,100.3,44.6
2022-03-24,62.0,129,100.4,24.4
2022-03-25,62.2,128,100.4,38.1
2022-03-26,62.2,125,100.4,35.2
2022-03-27,61.8,124,100.4,42.6
2022-03-28,61.6,123,100.4,42.1
2022-03-29,61.2,121,100.4,34.7
2022-03-30,61.0,119,100.5,30.9
2022-03-31,61.5,120,100.8,23.5
2022-04-01,61.9,122,101.0,25.2
2022-04-02,62.1,119,101.2,28.2
2022-04-03,62.2,119,101.4,26.8
2022-04-04,63.2,124,102.0,29.3
2022-04-05,65.8,143,103.8,19.8
2022-04-06,66.4,144,104.5,18.3
2022-04-07,66.4,142,104.5,34.9
2022-04-08,66.5,136,104.5,46.2
2022-04-09,67.5,133,105.1,22.1
2022-04-10,69.0,143,106.0,20.5
2022-04-11,70.5,152,107.0,19.6
2022-04-12,71.9,162,107.7,19.4
2022-04-13,72.0,161,108.6,17.6
2022-04-14,72.4,160,108.9,15.6
2022-04-15,72.6,158,109.2,16.9
2022-04-16,72.8,156,109.2,21.7
2022-04-17,73.0,156,109.4,20.5
2022-04-18,73.1,151,109.5,30.9
2022-04-19,74.0,159,110.1,23.7
2022-04-20,74.2,156,110.4,21.0
2022-04-21,74.5,159,110.5,28.8
2022-04-22,74.7,156,110.8,25.0
2022-04-23,74.9,156,110.9,30.0
2022-04-24,73.6,153,111.0,28.8
2022-04-25,73.0,150,111.0,39.0
2022-04-26,73.4,148,111.1,28.2
2022-04-27,74.6,147,111.4,24.3
2022-04-28,75.1,148,111.6,24.3
2022-04-29,75.3,146,111.7,27.3
2022-04-30,75.6,147,111.8,32.5
2022-05-01,75.5,147,112.5,31.3
2022-05-02,75.7,145,112.5,40.8
2022-05-03,77.0,147,113.3,32.0
2022-05-04,77.0,145,113.6,35.8
2022-05-05,77.1,143,113.6,40.1
2022-05-06,78.2,143,114.7,31.3
2022-05-07,78.6,148,116.1,30.2
2022-05-08,79.1,151,117.1,23.9
2022-05-09,78.9,149,117.2,24.4
2022-05-10,79.2,148,117.4,25.5
2022-05-11,79.1,148,117.4,27.3
2022-05-12,79.4,148,117.6,27.3
2022-05-13,80.5,155,118.4,23.2
2022-05-14,80.9,154,118.8,32.0
2022-05-15,82.2,150,119.4,38.1
2022-05-16,85.0,147,120.0,37.8
2022-05-17,82.4,145,120.0,29.5
2022-05-18,80.9,143,120.0,39.2
2022-05-19,82.8,144,121.2,25.3
2022-05-20,81.7,147,121.8,27.0
2022-05-21,81.3,144,121.8,30.7
2022-05-22,81.1,144,121.8,31.3
2022-05-23,81.0,142,121.8,37.4
2022-05-24,83.0,140,121.8,35.6
2022-05-25,81.9,138,121.9,37.2
2022-05-26,83.1,136,121.9,38.7
2022-05-27,81.2,134,122.2,42.1
2022-05-28,80.8,133,122.5,32.2
2022-05-29,79.8,132,122.8,34.9
2022-05-30,79.4,130,123.0,29.5
2022-05-31,79.0,130,123.0,39.9
2022-06-01,79.4,128,123.0,45.7
2022-06-02,79.4,125,123.0,46.2
2022-06-03,79.2,123,123.6,44.1
2022-06-04,77.6,121,124.0,37.0
2022-06-05,76.9,118,124.6,42.3
2022-06-06,76.2,118,125.7,37.0
2022-06-07,74.7,116,125.7,32.5
2022-06-08,74.0,114,125.7,43.5
2022-06-09,73.3,112,125.7,43.0
2022-06-10,73.5,109,128.2,45.9
2022-06-11,71.6,107,128.8,41.2
2022-06-12,70.1,102,128.8,39.0
2022-06-13,69.6,101,129.2,30.6
2022-06-14,69.8,101,129.7,31.6
2022-06-15,69.7,103,130.0,33.8
2022-06-16,69.6,101,130.2,38.3
2022-06-17,69.0,99,130.2,38.1
2022-06-18,68.7,99,130.6,35.8
2022-06-19,68.2,98,130.8,35.2
2022-06-20,67.5,96,130.8,38.1
2022-06-21,66.6,92,130.8,38.7
2022-06-22,65.6,89,130.8,43.7
2022-06-23,64.0,86,130.8,40.5
2022-06-24,62.2,85,130.8,37.9
2022-06-25,60.8,81,130.8,52.7
2022-06-26,58.8,77,130.8,55.4
2022-06-27,56.7,71,130.8,63.3
2022-06-28,54.1,67,130.8,53.8
2022-06-29,53.1,64,130.8,41.0
2022-06-30,51.1,59,130.8,41.4
2022-07-01,49.2,57,130.8,44.6
2022-07-02,47.3,52,130.8,44.4
2022-07-03,45.4,50,130.8,43.2
2022-07-04,45.1,49,130.9,38.7
2022-07-05,43.5,48,130.9,42.4
2022-07-06,42.7,43,130.9,47.7
2022-07-07,41.1,39,130.9,46.0
2022-07-08,39.3,33,130.9,45.7
2022-07-09,37.1,34,130.9,44.1
2022-07-10,35.5,32,130.9,44.4
2022-07-11,33.8,28,130.9,51.8
2022-07-12,31.2,24,130.9,63.1
2022-07-13,28.8,21,130.9,48.4
2022-07-14,27.0,12,130.9,45.7
2022-07-15,25.1,15,130.9,49.1
2022-07-16,23.2,10,130.9,48.4
2022-07-17,21.0,10,130.9,43.9
2022-07-18,20.2,6,130.9,40.5
2022-07-19,18.4,8,130.9,54.0
2022-07-20,16.2,1,130.9,54.1
